"model1","model2","correlation","metric"
"BiT-Expert-ResNet-V2-Animal_bit_expert","vit_large_patch16_224_in21k_classification",0.62183627056261,"crsa"
"BiT-Expert-ResNet-V2-Animal_bit_expert","RegNet-128Gf-SEER-INFT_seer",0.599841943420884,"crsa"
"BiT-Expert-ResNet-V2-Animal_bit_expert","ViT-L-CLIP-CC12M_slip",0.456876750693739,"crsa"
"BiT-Expert-ResNet-V2-Animal_bit_expert","BiT-Expert-ResNet-V2-Flower_bit_expert",0.823183204010343,"crsa"
"BiT-Expert-ResNet-V2-Animal_bit_expert","gmlp_s16_224_classification",0.731665104416451,"crsa"
"BiT-Expert-ResNet-V2-Animal_bit_expert","cspresnet50_classification",0.672713233002932,"crsa"
"BiT-Expert-ResNet-V2-Animal_bit_expert","resmlp_24_224_classification",0.48578692693097,"crsa"
"BiT-Expert-ResNet-V2-Animal_bit_expert","swin_large_patch4_window7_224_classification",0.433421961929129,"crsa"
"densenet121_classification","ViT-S-CLIP_slip",0.44143311276392,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Object_bit_expert",0.780147853305733,"crsa"
"densenet121_classification","tnt_s_patch16_224_classification",0.68276669108787,"crsa"
"densenet121_classification","swin_base_patch4_window7_224_in22k_classification",0.650184987345181,"crsa"
"densenet121_classification","ViT-B-SimCLR_slip",0.432099395399654,"crsa"
"densenet121_classification","efficientnet_b1_classification",0.76276609476903,"crsa"
"densenet121_classification","RegNet-32Gf-SEER_seer",0.701922944734456,"crsa"
"densenet121_classification","vit_base_patch32_224_in21k_classification",0.564979897538835,"crsa"
"densenet121_classification","ghostnet_100_classification",0.70784258336314,"crsa"
"densenet121_classification","jx_nest_tiny_classification",0.764253041297691,"crsa"
"densenet121_classification","ViT-B/16_clip",0.528812728687565,"crsa"
"densenet121_classification","mask_rcnn_R_50_FPN_3x_segmentation",0.815201509917447,"crsa"
"densenet121_classification","ViT-L-SLIP-CC12M_slip",0.646499978707928,"crsa"
"densenet121_classification","ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised",0.786366857431124,"crsa"
"densenet121_classification","coat_lite_tiny_classification",0.836333764856526,"crsa"
"densenet121_classification","vit_small_patch32_224_in21k_classification",0.563960889983625,"crsa"
"densenet121_classification","resnet18_classification",0.802796304294722,"crsa"
"densenet121_classification","convnext_base_in22k_classification",0.753959509053496,"crsa"
"densenet121_classification","mixer_b16_224_classification",0.651951613843267,"crsa"
"densenet121_classification","resmlp_big_24_224_classification",0.630243454475154,"crsa"
"densenet121_classification","mobilenetv3_large_100_classification",0.712472061863165,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Abstraction_bit_expert",0.720769823534053,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Relation_bit_expert",0.758349481229818,"crsa"
"densenet121_classification","xception_classification",0.804182307829593,"crsa"
"densenet121_classification","efficientnet_b3_classification",0.584768306897334,"crsa"
"densenet121_classification","ResNet50-BarlowTwins-BS2048_selfsupervised",0.328489079563022,"crsa"
"densenet121_classification","resmlp_36_224_classification",0.738177178827488,"crsa"
"densenet121_classification","nf_resnet50_classification",0.787674973726631,"crsa"
"densenet121_classification","levit_128_classification",0.787039363453172,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Arthropod_bit_expert",0.755635566182119,"crsa"
"densenet121_classification","resmlp_12_224_classification",0.47471780446769,"crsa"
"densenet121_classification","nfnet_l0_classification",0.69976711865822,"crsa"
"densenet121_classification","retinanet_R_50_FPN_3x_detection",0.679487389563403,"crsa"
"densenet121_classification","yolov5s_yolo",0.711734759057441,"crsa"
"densenet121_classification","ViT-S-SimCLR_slip",0.391992459972225,"crsa"
"densenet121_classification","swin_base_patch4_window7_224_classification",0.653975522919686,"crsa"
"densenet121_classification","ViT-B-SLIP_slip",0.615226658704026,"crsa"
"densenet121_classification","convnext_base_classification",0.785836570463042,"crsa"
"densenet121_classification","yolov5m_yolo",0.643351589417555,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Vehicle_bit_expert",0.770571716401156,"crsa"
"densenet121_classification","ViT-S-SLIP_slip",0.560263375160644,"crsa"
"densenet121_classification","ViT-L/14_clip",0.488224161943525,"crsa"
"densenet121_classification","alexnet_classification",0.748649037600349,"crsa"
"densenet121_classification","ResNet50-ClusterFit-16K-RotNet_selfsupervised",0.679723542247084,"crsa"
"densenet121_classification","semnasnet_100_classification",0.732259970175174,"crsa"
"densenet121_classification","ViT-L-SimCLR_slip",0.36540027428931,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Bird_bit_expert",0.684310079374732,"crsa"
"densenet121_classification","squeezenet1_0_classification",0.561098407640714,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Food_bit_expert",0.679130237678798,"crsa"
"densenet121_classification","RegNet-128Gf-SEER_seer",0.680238435702618,"crsa"
"densenet121_classification","vit_base_r50_s16_224_in21k_classification",0.723793580685676,"crsa"
"densenet121_classification","ViT-L-SLIP_slip",0.470262872267772,"crsa"
"densenet121_classification","dla34_classification",0.839880237130111,"crsa"
"densenet121_classification","RN101_clip",0.402639797695626,"crsa"
"densenet121_classification","eca_nfnet_l0_classification",0.756282193348727,"crsa"
"densenet121_classification","regnety_064_classification",0.385239115852988,"crsa"
"densenet121_classification","hardcorenas_a_classification",0.711715104702843,"crsa"
"densenet121_classification","vit_large_patch16_224_classification",0.775388973981157,"crsa"
"densenet121_classification","vit_base_patch16_224_classification",0.610886417538058,"crsa"
"densenet121_classification","convnext_large_in22k_classification",0.446904881875891,"crsa"
"densenet121_classification","crossvit_base_240_classification",0.538924778549056,"crsa"
"densenet121_classification","resnet50_classification",0.819024309843914,"crsa"
"densenet121_classification","xcit_nano_12_p8_224_classification",0.648806841855365,"crsa"
"densenet121_classification","vit_small_patch16_224_in21k_classification",0.666019153248524,"crsa"
"densenet121_classification","swin_tiny_patch4_window7_224_classification",0.615009933932216,"crsa"
"densenet121_classification","faster_rcnn_R_50_FPN_3x_detection",0.764953846906578,"crsa"
"densenet121_classification","skresnext50_32x4d_classification",0.718097705270752,"crsa"
"densenet121_classification","shufflenet_v2_x1_0_classification",0.813632240472895,"crsa"
"densenet121_classification","keypoint_rcnn_R_50_FPN_3x_segmentation",0.692101815241185,"crsa"
"densenet121_classification","mnasnet1_0_classification",0.409421230619361,"crsa"
"densenet121_classification","vit_small_patch32_224_classification",0.580366650164224,"crsa"
"densenet121_classification","deit_base_patch16_224_classification",0.730712076447059,"crsa"
"densenet121_classification","ViT-B-CLIP_slip",0.413551478503382,"crsa"
"densenet121_classification","convit_base_classification",0.594321672907584,"crsa"
"densenet121_classification","poolformer_s36_classification",0.709003421092688,"crsa"
"densenet121_classification","xcit_nano_12_p16_224_classification",0.669846625689347,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Instrument_bit_expert",0.768888383964346,"crsa"
"densenet121_classification","ViT-L-CLIP_slip",0.389024944898627,"crsa"
"densenet121_classification","resmlp_big_24_224_in22ft1k_classification",0.735197302874356,"crsa"
"densenet121_classification","pit_ti_224_classification",0.803421723318009,"crsa"
"densenet121_classification","swin_large_patch4_window7_224_in22k_classification",0.630124320543508,"crsa"
"densenet121_classification","resnet101_classification",0.778466888710524,"crsa"
"densenet121_classification","vit_small_patch16_224_classification",0.704527289166684,"crsa"
"densenet121_classification","convit_tiny_classification",0.815404936958299,"crsa"
"densenet121_classification","inception_v3_classification",0.741690132339398,"crsa"
"densenet121_classification","RegNet-32Gf-SEER-INFT_seer",0.654083583602709,"crsa"
"densenet121_classification","vit_large_patch16_224_in21k_classification",0.602022669058574,"crsa"
"densenet121_classification","RegNet-128Gf-SEER-INFT_seer",0.703478393038971,"crsa"
"densenet121_classification","ViT-L-CLIP-CC12M_slip",0.395865934040935,"crsa"
"densenet121_classification","BiT-Expert-ResNet-V2-Flower_bit_expert",0.696171596848786,"crsa"
"densenet121_classification","gmlp_s16_224_classification",0.743475598765784,"crsa"
"densenet121_classification","cspresnet50_classification",0.741738675828406,"crsa"
"densenet121_classification","resmlp_24_224_classification",0.50803636558759,"crsa"
"densenet121_classification","swin_large_patch4_window7_224_classification",0.525982227353512,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Object_bit_expert",0.485686907469073,"crsa"
"ViT-S-CLIP_slip","tnt_s_patch16_224_classification",0.420526945217919,"crsa"
"ViT-S-CLIP_slip","swin_base_patch4_window7_224_in22k_classification",0.377268250848339,"crsa"
"ViT-S-CLIP_slip","ViT-B-SimCLR_slip",0.403942398438049,"crsa"
"ViT-S-CLIP_slip","efficientnet_b1_classification",0.415471920091508,"crsa"
"ViT-S-CLIP_slip","RegNet-32Gf-SEER_seer",0.558202431566316,"crsa"
"ViT-S-CLIP_slip","vit_base_patch32_224_in21k_classification",0.403493463607009,"crsa"
"ViT-S-CLIP_slip","ghostnet_100_classification",0.385612053699088,"crsa"
"ViT-S-CLIP_slip","jx_nest_tiny_classification",0.38131580162681,"crsa"
"ViT-S-CLIP_slip","ViT-B/16_clip",0.663242274672976,"crsa"
"ViT-S-CLIP_slip","mask_rcnn_R_50_FPN_3x_segmentation",0.380508863800765,"crsa"
"ViT-S-CLIP_slip","ViT-L-SLIP-CC12M_slip",0.548970366432678,"crsa"
"ViT-S-CLIP_slip","ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised",0.418853408489206,"crsa"
"ViT-S-CLIP_slip","coat_lite_tiny_classification",0.427449962817147,"crsa"
"ViT-S-CLIP_slip","vit_small_patch32_224_in21k_classification",0.326195607431858,"crsa"
"ViT-S-CLIP_slip","resnet18_classification",0.368233438754573,"crsa"
"ViT-S-CLIP_slip","convnext_base_in22k_classification",0.339374850794687,"crsa"
"ViT-S-CLIP_slip","mixer_b16_224_classification",0.457695816854672,"crsa"
"ViT-S-CLIP_slip","resmlp_big_24_224_classification",0.454231588449928,"crsa"
"ViT-S-CLIP_slip","mobilenetv3_large_100_classification",0.436554905748201,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Abstraction_bit_expert",0.393199082579288,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Relation_bit_expert",0.492293181513474,"crsa"
"ViT-S-CLIP_slip","xception_classification",0.348759720216963,"crsa"
"ViT-S-CLIP_slip","efficientnet_b3_classification",0.34858304092173,"crsa"
"ViT-S-CLIP_slip","ResNet50-BarlowTwins-BS2048_selfsupervised",0.22902098596329,"crsa"
"ViT-S-CLIP_slip","resmlp_36_224_classification",0.481300590602111,"crsa"
"ViT-S-CLIP_slip","nf_resnet50_classification",0.479038678235167,"crsa"
"ViT-S-CLIP_slip","levit_128_classification",0.465324684857081,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Arthropod_bit_expert",0.479704398806052,"crsa"
"ViT-S-CLIP_slip","resmlp_12_224_classification",0.360354394889458,"crsa"
"ViT-S-CLIP_slip","nfnet_l0_classification",0.475356585865452,"crsa"
"ViT-S-CLIP_slip","retinanet_R_50_FPN_3x_detection",0.445301636473558,"crsa"
"ViT-S-CLIP_slip","yolov5s_yolo",0.434656619207766,"crsa"
"ViT-S-CLIP_slip","ViT-S-SimCLR_slip",0.384597223401688,"crsa"
"ViT-S-CLIP_slip","swin_base_patch4_window7_224_classification",0.519811190246599,"crsa"
"ViT-S-CLIP_slip","ViT-B-SLIP_slip",0.69928045271441,"crsa"
"ViT-S-CLIP_slip","convnext_base_classification",0.413480454862947,"crsa"
"ViT-S-CLIP_slip","yolov5m_yolo",0.360639710914813,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Vehicle_bit_expert",0.481324112864915,"crsa"
"ViT-S-CLIP_slip","ViT-S-SLIP_slip",0.707569385141724,"crsa"
"ViT-S-CLIP_slip","ViT-L/14_clip",0.609553679079559,"crsa"
"ViT-S-CLIP_slip","alexnet_classification",0.473839465367454,"crsa"
"ViT-S-CLIP_slip","ResNet50-ClusterFit-16K-RotNet_selfsupervised",0.440253660432046,"crsa"
"ViT-S-CLIP_slip","semnasnet_100_classification",0.462403302736994,"crsa"
"ViT-S-CLIP_slip","ViT-L-SimCLR_slip",0.360806406115655,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Bird_bit_expert",0.367983078607165,"crsa"
"ViT-S-CLIP_slip","squeezenet1_0_classification",0.361458411836265,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Food_bit_expert",0.369300060795638,"crsa"
"ViT-S-CLIP_slip","RegNet-128Gf-SEER_seer",0.578362331030733,"crsa"
"ViT-S-CLIP_slip","vit_base_r50_s16_224_in21k_classification",0.453224534912549,"crsa"
"ViT-S-CLIP_slip","ViT-L-SLIP_slip",0.552124196418755,"crsa"
"ViT-S-CLIP_slip","dla34_classification",0.43953210229519,"crsa"
"ViT-S-CLIP_slip","RN101_clip",0.330998859021779,"crsa"
"ViT-S-CLIP_slip","eca_nfnet_l0_classification",0.433642585535232,"crsa"
"ViT-S-CLIP_slip","regnety_064_classification",0.210626118899425,"crsa"
"ViT-S-CLIP_slip","hardcorenas_a_classification",0.510422518141877,"crsa"
"ViT-S-CLIP_slip","vit_large_patch16_224_classification",0.488230255402047,"crsa"
"ViT-S-CLIP_slip","vit_base_patch16_224_classification",0.560120101556221,"crsa"
"ViT-S-CLIP_slip","convnext_large_in22k_classification",0.396361402687914,"crsa"
"ViT-S-CLIP_slip","crossvit_base_240_classification",0.343476309218773,"crsa"
"ViT-S-CLIP_slip","resnet50_classification",0.419257214890638,"crsa"
"ViT-S-CLIP_slip","xcit_nano_12_p8_224_classification",0.483229624881413,"crsa"
"ViT-S-CLIP_slip","vit_small_patch16_224_in21k_classification",0.475379127442861,"crsa"
"ViT-S-CLIP_slip","swin_tiny_patch4_window7_224_classification",0.347458836619395,"crsa"
"ViT-S-CLIP_slip","faster_rcnn_R_50_FPN_3x_detection",0.380009247784435,"crsa"
"ViT-S-CLIP_slip","skresnext50_32x4d_classification",0.342050523681846,"crsa"
"ViT-S-CLIP_slip","shufflenet_v2_x1_0_classification",0.372160876756677,"crsa"
"ViT-S-CLIP_slip","keypoint_rcnn_R_50_FPN_3x_segmentation",0.256889500315791,"crsa"
"ViT-S-CLIP_slip","mnasnet1_0_classification",0.214968899311955,"crsa"
"ViT-S-CLIP_slip","vit_small_patch32_224_classification",0.342048237494215,"crsa"
"ViT-S-CLIP_slip","deit_base_patch16_224_classification",0.390998434553595,"crsa"
"ViT-S-CLIP_slip","ViT-B-CLIP_slip",0.774384579136053,"crsa"
"ViT-S-CLIP_slip","convit_base_classification",0.53544579150527,"crsa"
"ViT-S-CLIP_slip","poolformer_s36_classification",0.379349708249885,"crsa"
"ViT-S-CLIP_slip","xcit_nano_12_p16_224_classification",0.458456957555922,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Instrument_bit_expert",0.477936905340472,"crsa"
"ViT-S-CLIP_slip","ViT-L-CLIP_slip",0.645879346674309,"crsa"
"ViT-S-CLIP_slip","resmlp_big_24_224_in22ft1k_classification",0.596502165050207,"crsa"
"ViT-S-CLIP_slip","pit_ti_224_classification",0.43190245750452,"crsa"
"ViT-S-CLIP_slip","swin_large_patch4_window7_224_in22k_classification",0.388840137245811,"crsa"
"ViT-S-CLIP_slip","resnet101_classification",0.331264800477226,"crsa"
"ViT-S-CLIP_slip","vit_small_patch16_224_classification",0.525368383240162,"crsa"
"ViT-S-CLIP_slip","convit_tiny_classification",0.417216857517117,"crsa"
"ViT-S-CLIP_slip","inception_v3_classification",0.388836823440091,"crsa"
"ViT-S-CLIP_slip","RegNet-32Gf-SEER-INFT_seer",0.310280882671696,"crsa"
"ViT-S-CLIP_slip","vit_large_patch16_224_in21k_classification",0.465247445287166,"crsa"
"ViT-S-CLIP_slip","RegNet-128Gf-SEER-INFT_seer",0.308638482677561,"crsa"
"ViT-S-CLIP_slip","ViT-L-CLIP-CC12M_slip",0.324774886944505,"crsa"
"ViT-S-CLIP_slip","BiT-Expert-ResNet-V2-Flower_bit_expert",0.375097489584751,"crsa"
"ViT-S-CLIP_slip","gmlp_s16_224_classification",0.402692454880872,"crsa"
"ViT-S-CLIP_slip","cspresnet50_classification",0.47959361243393,"crsa"
"ViT-S-CLIP_slip","resmlp_24_224_classification",0.388026085084194,"crsa"
"ViT-S-CLIP_slip","swin_large_patch4_window7_224_classification",0.330725571438369,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","tnt_s_patch16_224_classification",0.553464407523543,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","swin_base_patch4_window7_224_in22k_classification",0.622941747669425,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-B-SimCLR_slip",0.490259719322735,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","efficientnet_b1_classification",0.746741427206544,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","RegNet-32Gf-SEER_seer",0.700001236378956,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_base_patch32_224_in21k_classification",0.609679960660613,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ghostnet_100_classification",0.693501363454555,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","jx_nest_tiny_classification",0.778952782543358,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-B/16_clip",0.515511263209246,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","mask_rcnn_R_50_FPN_3x_segmentation",0.698589446019375,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-L-SLIP-CC12M_slip",0.679222300743793,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised",0.787736345584881,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","coat_lite_tiny_classification",0.8083106313682,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_small_patch32_224_in21k_classification",0.517514137649726,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","resnet18_classification",0.717626637294605,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","convnext_base_in22k_classification",0.778311256304604,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","mixer_b16_224_classification",0.708061075351227,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","resmlp_big_24_224_classification",0.612352844421369,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","mobilenetv3_large_100_classification",0.752169362662819,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Abstraction_bit_expert",0.84056539455398,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Relation_bit_expert",0.976453503414833,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","xception_classification",0.718907630521576,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","efficientnet_b3_classification",0.620273208049113,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ResNet50-BarlowTwins-BS2048_selfsupervised",0.27834057509745,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","resmlp_36_224_classification",0.682091224136986,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","nf_resnet50_classification",0.801304581965835,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","levit_128_classification",0.807711555643094,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Arthropod_bit_expert",0.97657347843787,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","resmlp_12_224_classification",0.505596187697471,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","nfnet_l0_classification",0.741453523542061,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","retinanet_R_50_FPN_3x_detection",0.655883602629098,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","yolov5s_yolo",0.696479269820302,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-S-SimCLR_slip",0.453028978474431,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","swin_base_patch4_window7_224_classification",0.657493478102034,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-B-SLIP_slip",0.660358342284792,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","convnext_base_classification",0.736760653723352,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","yolov5m_yolo",0.679842929511224,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Vehicle_bit_expert",0.977219293584978,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-S-SLIP_slip",0.598617232248182,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-L/14_clip",0.507318180165482,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","alexnet_classification",0.746620688364759,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ResNet50-ClusterFit-16K-RotNet_selfsupervised",0.641737903849874,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","semnasnet_100_classification",0.75875123280009,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-L-SimCLR_slip",0.41119760855166,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Bird_bit_expert",0.817805861537336,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","squeezenet1_0_classification",0.621073087708602,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Food_bit_expert",0.794290453613078,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","RegNet-128Gf-SEER_seer",0.697318531991802,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_base_r50_s16_224_in21k_classification",0.728768833033126,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-L-SLIP_slip",0.47491122748282,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","dla34_classification",0.754684767895247,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","RN101_clip",0.395663938557228,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","eca_nfnet_l0_classification",0.723307851149816,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","regnety_064_classification",0.320887361308105,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","hardcorenas_a_classification",0.782854354895451,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_large_patch16_224_classification",0.763441701925175,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_base_patch16_224_classification",0.696358921961287,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","convnext_large_in22k_classification",0.464819308522463,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","crossvit_base_240_classification",0.582896393314956,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","resnet50_classification",0.768245606582169,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","xcit_nano_12_p8_224_classification",0.694395455488744,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_small_patch16_224_in21k_classification",0.626427733698423,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","swin_tiny_patch4_window7_224_classification",0.632807777288502,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","faster_rcnn_R_50_FPN_3x_detection",0.68278924324149,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","skresnext50_32x4d_classification",0.691357566585542,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","shufflenet_v2_x1_0_classification",0.776181856990056,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","keypoint_rcnn_R_50_FPN_3x_segmentation",0.571728333950788,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","mnasnet1_0_classification",0.452514393175676,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_small_patch32_224_classification",0.527068398142747,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","deit_base_patch16_224_classification",0.661155638102545,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-B-CLIP_slip",0.47428132760123,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","convit_base_classification",0.64683353898685,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","poolformer_s36_classification",0.76735539943429,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","xcit_nano_12_p16_224_classification",0.694616104804176,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Instrument_bit_expert",0.981552385662983,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-L-CLIP_slip",0.409638726493623,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","resmlp_big_24_224_in22ft1k_classification",0.746843600352712,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","pit_ti_224_classification",0.745229048033258,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","swin_large_patch4_window7_224_in22k_classification",0.600002191840594,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","resnet101_classification",0.619447079121676,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_small_patch16_224_classification",0.678915953546577,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","convit_tiny_classification",0.780816697423115,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","inception_v3_classification",0.67461426756564,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","RegNet-32Gf-SEER-INFT_seer",0.502904170748051,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","vit_large_patch16_224_in21k_classification",0.632664128013028,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","RegNet-128Gf-SEER-INFT_seer",0.611917996072441,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","ViT-L-CLIP-CC12M_slip",0.458187554664504,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Flower_bit_expert",0.817854408194144,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","gmlp_s16_224_classification",0.747495042475823,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","cspresnet50_classification",0.704175026946024,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","resmlp_24_224_classification",0.506033485258783,"crsa"
"BiT-Expert-ResNet-V2-Object_bit_expert","swin_large_patch4_window7_224_classification",0.475860032689868,"crsa"
"tnt_s_patch16_224_classification","swin_base_patch4_window7_224_in22k_classification",0.631566791022263,"crsa"
"tnt_s_patch16_224_classification","ViT-B-SimCLR_slip",0.256904324478676,"crsa"
"tnt_s_patch16_224_classification","efficientnet_b1_classification",0.551251017128466,"crsa"
"tnt_s_patch16_224_classification","RegNet-32Gf-SEER_seer",0.573325901718338,"crsa"
"tnt_s_patch16_224_classification","vit_base_patch32_224_in21k_classification",0.428779835412481,"crsa"
"tnt_s_patch16_224_classification","ghostnet_100_classification",0.527267491570492,"crsa"
"tnt_s_patch16_224_classification","jx_nest_tiny_classification",0.57478441551353,"crsa"
"tnt_s_patch16_224_classification","ViT-B/16_clip",0.525159151930538,"crsa"
"tnt_s_patch16_224_classification","mask_rcnn_R_50_FPN_3x_segmentation",0.661265747291786,"crsa"
"tnt_s_patch16_224_classification","ViT-L-SLIP-CC12M_slip",0.530984577505844,"crsa"
"tnt_s_patch16_224_classification","ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised",0.601317525814051,"crsa"
"tnt_s_patch16_224_classification","coat_lite_tiny_classification",0.652907138654647,"crsa"
"tnt_s_patch16_224_classification","vit_small_patch32_224_in21k_classification",0.409060799350911,"crsa"
