voxel_id,subj_id,ncsnr,OTC,early,ventral,midventral,lateral,midlateral,parietal,midparietal,FFA-1,FFA-2,OFA,EBA,FBA-1,FBA-2,OPA,PPA,VWFA-1,VWFA-2,OWFA
S2-15-25-33,2,0.22893360257148743,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-15-25-34,2,0.3125174939632416,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-25-35,2,0.44913503527641296,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-25-36,2,0.4316600263118744,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-25-39,2,0.3241722285747528,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-25-40,2,0.22384193539619446,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-25-41,2,0.2587831914424896,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-26-27,2,0.28379151225090027,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-15-26-28,2,0.2787918150424957,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-15-26-29,2,0.29252660274505615,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-15-26-30,2,0.4677426517009735,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-26-31,2,0.43140336871147156,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-26-34,2,0.21277086436748505,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-26-35,2,0.3994084298610687,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-26-36,2,0.39864614605903625,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-26-38,2,0.2554514408111572,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-26-39,2,0.6836822628974915,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-26-40,2,0.2701739966869354,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-27-27,2,0.2935735583305359,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-15-27-28,2,0.3427280783653259,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-15-27-29,2,0.37040090560913086,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-15-27-30,2,0.5404546856880188,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-27-31,2,0.5569635629653931,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-27-32,2,0.34891337156295776,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-27-34,2,0.24835266172885895,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-27-38,2,0.35647690296173096,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-27-39,2,0.7949261665344238,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-27-40,2,0.46345940232276917,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-28-29,2,0.5018604397773743,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-28-30,2,0.5556869506835938,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-28-31,2,0.588156521320343,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-28-32,2,0.3725753128528595,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-28-34,2,0.28033870458602905,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-28-35,2,0.34855979681015015,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-28-39,2,0.6145006418228149,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-28-40,2,0.38446229696273804,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-29-28,2,0.34649401903152466,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-29-29,2,0.3971811830997467,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-29-30,2,0.3608521521091461,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-15-29-34,2,0.24948780238628387,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-29-35,2,0.4425595700740814,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-29-36,2,0.3569411337375641,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-29-39,2,0.2571702301502228,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-30-29,2,0.2213558703660965,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-15-30-34,2,0.33285844326019287,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-30-35,2,0.45149895548820496,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-30-36,2,0.3905436396598816,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-31-35,2,0.4639278054237366,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-31-36,2,0.34006011486053467,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-15-32-29,2,0.34969767928123474,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-14-38,2,0.2148911952972412,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-14-39,2,0.7909323573112488,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-14-40,2,0.5435056090354919,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-14-41,2,0.3992314338684082,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-14-42,2,0.5949198603630066,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-15-36,2,0.20903758704662323,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-15-39,2,0.7481943368911743,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-15-40,2,0.4323437809944153,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-15-41,2,0.23167966306209564,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-15-42,2,0.36875686049461365,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-16-41,2,0.37615445256233215,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-16-42,2,0.3258918523788452,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-17-41,2,0.4848676919937134,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-17-42,2,0.22089917957782745,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-18-40,2,0.30480751395225525,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-18-41,2,0.5259798765182495,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-18-42,2,0.3151061534881592,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-19-36,2,0.3431578278541565,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-19-37,2,0.6635963916778564,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-19-38,2,0.4552588164806366,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-19-41,2,0.3386417627334595,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-19-42,2,0.47480157017707825,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-29,2,0.3161102533340454,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-30,2,0.5297996401786804,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-34,2,0.3499869108200073,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-35,2,0.29106295108795166,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-36,2,0.4081292450428009,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-37,2,0.8136186003684998,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-38,2,0.5807849764823914,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-39,2,0.3168528974056244,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-40,2,0.369014710187912,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-41,2,0.7021227478981018,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-42,2,0.35855308175086975,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-20-43,2,0.23444007337093353,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-27,2,0.2780205309391022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-21-29,2,0.2933749556541443,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S2-16-21-30,2,0.6400622129440308,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S2-16-21-32,2,0.2274988293647766,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-33,2,0.37598007917404175,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-34,2,0.42846062779426575,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-36,2,0.24663013219833374,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-37,2,0.9285523295402527,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-38,2,0.9675794839859009,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-39,2,0.9729383587837219,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-40,2,0.9748371839523315,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-41,2,0.836192786693573,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-42,2,0.3760262131690979,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-21-43,2,0.20356163382530212,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-22-26,2,0.32781949639320374,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-22-27,2,0.2837178409099579,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-22-28,2,0.25209563970565796,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-22-29,2,0.38915592432022095,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-22-30,2,0.59566330909729,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
S2-16-22-31,2,0.6355414390563965,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-22-32,2,0.4228682816028595,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-22-33,2,0.24286407232284546,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-22-37,2,0.480109304189682,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-22-38,2,0.9326443672180176,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-22-39,2,1.1705639362335205,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-22-41,2,0.6506671905517578,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-22-42,2,0.3404236435890198,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-23-26,2,0.3181905746459961,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S2-16-23-28,2,0.43009036779403687,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-23-29,2,0.3990970849990845,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-23-30,2,0.2198592573404312,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-23-31,2,0.348796546459198,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-23-32,2,0.3842548429965973,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-23-33,2,0.35337892174720764,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-23-34,2,0.26916933059692383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-23-38,2,0.46215346455574036,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-23-39,2,0.9792061448097229,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-23-40,2,0.44416576623916626,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-24-28,2,0.45371779799461365,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-24-29,2,0.4166848361492157,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-16-24-32,2,0.45224884152412415,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-24-33,2,0.4229723811149597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-24-34,2,0.44065916538238525,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-24-35,2,0.5279725790023804,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-24-36,2,0.3140629529953003,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-24-39,2,0.4746516942977905,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-24-40,2,0.38352420926094055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-24-41,2,0.2660387456417084,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-25-32,2,0.24362264573574066,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-25-33,2,0.2630979120731354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-25-34,2,0.3824670612812042,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-25-35,2,0.5028971433639526,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-25-39,2,0.40572598576545715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-25-40,2,0.4420766830444336,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-25-41,2,0.3189980089664459,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-26-26,2,0.212196946144104,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-16-26-27,2,0.24535353481769562,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-16-26-30,2,0.2086554318666458,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-26-34,2,0.27338695526123047,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-26-35,2,0.3305480182170868,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-26-39,2,0.7740633487701416,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-26-40,2,0.6048744320869446,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-26-41,2,0.22448761761188507,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-27-26,2,0.25091880559921265,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-16-27-27,2,0.23250822722911835,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
S2-16-27-28,2,0.20953965187072754,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-27-30,2,0.3132321834564209,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-27-31,2,0.4477701783180237,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-27-32,2,0.3725508153438568,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-27-34,2,0.2320970892906189,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-27-39,2,0.8512260317802429,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-27-40,2,0.6523334383964539,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-28-28,2,0.40750038623809814,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-28-29,2,0.45074063539505005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-28-30,2,0.5119369626045227,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-28-31,2,0.5958443284034729,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-28-32,2,0.5087320804595947,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-28-34,2,0.22712863981723785,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-28-35,2,0.3783065378665924,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-28-39,2,0.2381017655134201,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-29-27,2,0.5281476974487305,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-29-28,2,0.4795563519001007,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-29-29,2,0.44597774744033813,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-29-30,2,0.46709904074668884,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-29-31,2,0.5473048686981201,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-29-32,2,0.3865230679512024,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-29-34,2,0.29286181926727295,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-29-35,2,0.4757349193096161,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-29-36,2,0.34023624658584595,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-30-28,2,0.6303854584693909,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-30-29,2,0.4221116602420807,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-30-30,2,0.28530576825141907,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-30-35,2,0.38931867480278015,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-30-36,2,0.2982199490070343,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-16-31-28,2,0.4197549819946289,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-31-29,2,0.4609994888305664,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-31-30,2,0.30787989497184753,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-32-29,2,0.6498503088951111,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-32-30,2,0.4503646194934845,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-33-29,2,0.5809274911880493,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-37-26,2,0.41200584173202515,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-37-27,2,0.42057475447654724,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-37-28,2,0.49507418274879456,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-16-38-25,2,0.314466267824173,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-38-26,2,0.34076184034347534,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-38-27,2,0.4106222689151764,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-38-28,2,0.4842568337917328,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-16-39-28,2,0.4319659471511841,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-17-12-40,2,0.23200194537639618,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-12-41,2,0.32540127635002136,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-13-37,2,0.21786396205425262,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-13-38,2,0.44771361351013184,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-13-39,2,0.7673328518867493,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-13-40,2,0.4766619801521301,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-13-41,2,0.31081292033195496,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-13-43,2,0.4752633273601532,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S2-17-13-44,2,0.500293493270874,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-17-13-45,2,0.3415762782096863,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-17-14-37,2,0.23066659271717072,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-14-38,2,0.44774410128593445,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-14-39,2,0.8198352456092834,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-14-40,2,0.31294870376586914,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-14-41,2,0.24877344071865082,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-14-42,2,0.468662828207016,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-14-43,2,0.38753148913383484,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-14-44,2,0.4010830223560333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-17-15-36,2,0.5101643204689026,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-15-37,2,0.3373934030532837,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-15-41,2,0.4244668781757355,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-15-42,2,0.3557191491127014,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-15-43,2,0.38632839918136597,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S2-17-16-33,2,0.3497454524040222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-16-34,2,0.4127512574195862,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-16-35,2,0.4145714342594147,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-16-36,2,0.8233051300048828,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-16-37,2,0.47421392798423767,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-16-41,2,0.26961567997932434,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-16-42,2,0.2967572510242462,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S2-17-16-43,2,0.37437868118286133,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
S2-17-17-30,2,0.2467753291130066,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-17-32,2,0.26175767183303833,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-17-33,2,0.318863183259964,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-17-34,2,0.25972938537597656,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-17-40,2,0.5911930203437805,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-17-41,2,0.569527268409729,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-17-42,2,0.2604609429836273,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-17-43,2,0.34455251693725586,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-18-29,2,0.368012011051178,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-18-31,2,0.26530319452285767,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-18-32,2,0.3231303095817566,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-18-40,2,0.5669081807136536,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-18-41,2,0.556536078453064,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-18-43,2,0.2693227529525757,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-19-28,2,0.36802947521209717,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2-17-19-29,2,0.27813073992729187,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
