var1,var2,correlation,metric
gmixer_24_224_classification,levit_128_classification,0.7036588309753891,crsa
gmixer_24_224_classification,denoising_taskonomy,0.10040049271947162,crsa
gmixer_24_224_classification,BiT-Expert-ResNet-V2-Arthropod_bit_expert,0.7180119232925507,crsa
gmixer_24_224_classification,resmlp_12_224_classification,0.37255754508443056,crsa
gmixer_24_224_classification,densenet121_random,0.07247038636943814,crsa
gmixer_24_224_classification,swin_large_patch4_window7_224_random,0.15723795671146718,crsa
gmixer_24_224_classification,room_layout_taskonomy,0.3185827324140998,crsa
gmixer_24_224_classification,nfnet_l0_classification,0.7013719880674081,crsa
gmixer_24_224_classification,retinanet_R_50_FPN_3x_detection,0.6704527347122176,crsa
gmixer_24_224_classification,yolov5s_yolo,0.6935667549007427,crsa
gmixer_24_224_classification,segment_unsup2d_taskonomy,0.16805286687509613,crsa
gmixer_24_224_classification,depth_zbuffer_taskonomy,0.33081491819545633,crsa
gmixer_24_224_classification,cspresnet50_random,0.02228137823696514,crsa
gmixer_24_224_classification,vit_small_patch16_224_random,0.1468749102017901,crsa
gmixer_24_224_classification,gmlp_s16_224_random,0.16518671657671588,crsa
gmixer_24_224_classification,tnt_s_patch16_224_random,0.1930244914300661,crsa
gmixer_24_224_classification,ResNet50-RotNet_selfsupervised,0.3278357000719668,crsa
gmixer_24_224_classification,skresnext50_32x4d_random,-0.00834128631635626,crsa
gmixer_24_224_classification,ViT-S-SimCLR_slip,0.39946350183880713,crsa
gmixer_24_224_classification,swin_base_patch4_window7_224_classification,0.567937531110913,crsa
gmixer_24_224_classification,alexnet_gn_ipcl_places256,0.37152162564467905,crsa
gmixer_24_224_classification,ViT-B-SLIP_slip,0.5923672069069204,crsa
gmixer_24_224_classification,deit_base_patch16_224_random,0.18549157650796222,crsa
gmixer_24_224_classification,keypoints3d_taskonomy,0.4420492367189119,crsa
gmixer_24_224_classification,ResNet50-JigSaw-P100_selfsupervised,0.4941339459964246,crsa
gmixer_24_224_classification,convnext_base_classification,0.7458968621316444,crsa
gmixer_24_224_classification,yolov5m_yolo,0.6589397152601164,crsa
gmixer_24_224_classification,edge_texture_taskonomy,0.1684081495616288,crsa
gmixer_24_224_classification,BiT-Expert-ResNet-V2-Vehicle_bit_expert,0.7338449085203981,crsa
gmixer_24_224_classification,ViT-S-SLIP_slip,0.5372246848796229,crsa
gmixer_24_224_classification,ViT-L/14_clip,0.5066245079810241,crsa
gmixer_24_224_classification,regnetx_064_random,0.1434079911399883,crsa
gmixer_24_224_classification,alexnet_classification,0.6890270373391323,crsa
gmixer_24_224_classification,ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.5983390222687563,crsa
gmixer_24_224_classification,alexnet_gn_ipcl_imagenet,0.4735305275899979,crsa
gmixer_24_224_classification,semnasnet_100_classification,0.6679207667196545,crsa
gmixer_24_224_classification,ViT-L-SimCLR_slip,0.397986462186561,crsa
gmixer_24_224_classification,vit_small_patch32_224_random,0.14542939699711216,crsa
gmixer_24_224_classification,BiT-Expert-ResNet-V2-Bird_bit_expert,0.6369842174009882,crsa
gmixer_24_224_classification,squeezenet1_0_classification,0.4536610697530204,crsa
gmixer_24_224_classification,BiT-Expert-ResNet-V2-Food_bit_expert,0.640903238284861,crsa
gmixer_24_224_classification,vit_base_patch16_224_random,0.13782787801751814,crsa
gmixer_24_224_classification,resnet18_random,0.1669891459019583,crsa
gmixer_24_224_classification,RegNet-128Gf-SEER_seer,0.6502468220308799,crsa
gmixer_24_224_classification,fixated_pose_taskonomy,0.20241324346421813,crsa
gmixer_24_224_classification,vit_base_r50_s16_224_in21k_classification,0.6776142429506882,crsa
gmixer_24_224_classification,ViT-L-SLIP_slip,0.38258243959231175,crsa
gmixer_24_224_classification,xception_random,0.08705010725092506,crsa
gmixer_24_224_classification,ghostnet_100_random,-0.013055973818922952,crsa
gmixer_24_224_classification,class_object_taskonomy,0.44485790662420494,crsa
gmixer_24_224_classification,keypoints2d_taskonomy,0.03539085473538112,crsa
gmixer_24_224_classification,pit_b_224_random,0.09020772787622745,crsa
gmixer_24_224_classification,dla34_classification,0.7437645128483698,crsa
gmixer_24_224_classification,segment_unsup25d_taskonomy,0.3706613743710624,crsa
gmixer_24_224_classification,convnext_base_random,0.17530032992183453,crsa
gmixer_24_224_classification,RN101_clip,0.3849512453669525,crsa
gmixer_24_224_classification,vit_large_patch16_224_random,0.09146205669381324,crsa
gmixer_24_224_classification,eca_nfnet_l0_classification,0.6423114883711442,crsa
gmixer_24_224_classification,resmlp_24_224_random,0.18401369738485737,crsa
gmixer_24_224_classification,regnety_064_classification,0.23813862137241187,crsa
gmixer_24_224_classification,hardcorenas_a_classification,0.6931046503170973,crsa
gmixer_24_224_classification,resnet101_random,0.062944866966532,crsa
gmixer_24_224_classification,mixer_l16_224_random,0.22578432996676948,crsa
gmixer_24_224_classification,vit_large_patch16_224_classification,0.7535026827052838,crsa
gmixer_24_224_classification,resmlp_big_24_224_random,0.1783320368610897,crsa
gmixer_24_224_classification,hardcorenas_a_random,0.020738170165475658,crsa
gmixer_24_224_classification,convit_tiny_random,0.1408238106777224,crsa
gmixer_24_224_classification,random_weights_taskonomy,-0.0797023006508764,crsa
gmixer_24_224_classification,convmixer_768_32_random,-0.08204581644200076,crsa
gmixer_24_224_classification,vit_base_patch16_224_classification,0.6091945994522986,crsa
gmixer_24_224_classification,xcit_nano_12_p8_224_random,-0.10405974168997474,crsa
gmixer_24_224_classification,dla34_random,-0.02856195303054471,crsa
gmixer_24_224_classification,convnext_large_in22k_classification,0.3840883872378141,crsa
gmixer_24_224_classification,resnet152_random,0.04087652805522177,crsa
gmixer_24_224_classification,crossvit_base_240_classification,0.42012179303282693,crsa
gmixer_24_224_classification,vit_tiny_patch16_224_classification,0.5072743984455491,crsa
gmixer_24_224_classification,resnet50_classification,0.6554671755109615,crsa
gmixer_24_224_classification,mixer_b16_224_random,0.18950489910744356,crsa
gmixer_24_224_classification,xcit_nano_12_p8_224_classification,0.6801452988099063,crsa
gmixer_24_224_classification,vit_small_patch16_224_in21k_classification,0.6285014609280392,crsa
gmixer_24_224_classification,edge_occlusion_taskonomy,0.4255386739912433,crsa
gmixer_24_224_classification,swin_tiny_patch4_window7_224_classification,0.44851838991336773,crsa
gmixer_24_224_classification,faster_rcnn_R_50_FPN_3x_detection,0.7127078424564823,crsa
gmixer_24_224_classification,skresnext50_32x4d_classification,0.7082627471126162,crsa
gmixer_24_224_classification,shufflenet_v2_x1_0_classification,0.6638265617160908,crsa
gmixer_24_224_classification,keypoint_rcnn_R_50_FPN_3x_segmentation,0.6085170844722521,crsa
gmixer_24_224_classification,mnasnet1_0_classification,0.4262567078716949,crsa
gmixer_24_224_classification,curvature_taskonomy,0.35295701700286475,crsa
gmixer_24_224_classification,vit_small_patch32_224_classification,0.598230049077998,crsa
gmixer_24_224_classification,coat_lite_tiny_random,0.1775632847436737,crsa
gmixer_24_224_classification,deit_base_patch16_224_classification,0.6409629957158465,crsa
gmixer_24_224_classification,ViT-B-CLIP_slip,0.4323452612622376,crsa
gmixer_24_224_classification,convit_base_classification,0.6161390006289011,crsa
gmixer_24_224_classification,poolformer_s36_classification,0.5773091677422426,crsa
gmixer_24_224_classification,squeezenet1_0_random,0.11543222257513165,crsa
gmixer_24_224_classification,xcit_nano_12_p16_224_classification,0.6761494734776545,crsa
gmixer_24_224_classification,inception_v3_random,-0.1252109889822171,crsa
gmixer_24_224_classification,BiT-Expert-ResNet-V2-Instrument_bit_expert,0.7253252986842118,crsa
gmixer_24_224_classification,ViT-L-CLIP_slip,0.4008883986761986,crsa
gmixer_24_224_classification,levit_128_random,-0.015009944519260927,crsa
gmixer_24_224_classification,resmlp_big_24_224_in22ft1k_classification,0.7590893550933085,crsa
gmixer_24_224_classification,pit_ti_224_classification,0.7400528954868841,crsa
gmixer_24_224_classification,swin_large_patch4_window7_224_in22k_classification,0.5189514703419846,crsa
gmixer_24_224_classification,jx_nest_tiny_random,-0.01868573475206216,crsa
gmixer_24_224_classification,resnet101_classification,0.5568592885192951,crsa
gmixer_24_224_classification,swin_base_patch4_window7_224_random,0.17359067552899562,crsa
gmixer_24_224_classification,vit_small_patch16_224_classification,0.6754020062704513,crsa
gmixer_24_224_classification,mobilenet_v2_random,0.15633241646338997,crsa
gmixer_24_224_classification,convit_tiny_classification,0.7382354885344274,crsa
gmixer_24_224_classification,efficientnet_b1_random,0.10009634533269766,crsa
gmixer_24_224_classification,inception_v3_classification,0.6394068477754539,crsa
gmixer_24_224_classification,RegNet-32Gf-SEER-INFT_seer,0.5634582061248951,crsa
gmixer_24_224_classification,MiDaS_monoculardepth,0.5205675221534708,crsa
gmixer_24_224_classification,vit_large_patch16_224_in21k_classification,0.6011342859989045,crsa
gmixer_24_224_classification,RegNet-128Gf-SEER-INFT_seer,0.5948652558430069,crsa
gmixer_24_224_classification,ViT-L-CLIP-CC12M_slip,0.372761856010966,crsa
gmixer_24_224_classification,ResNet50-MoCoV2-BS256_selfsupervised,0.503555273952041,crsa
gmixer_24_224_classification,alexnet_gn_ipcl_openimages,0.4330725882989791,crsa
gmixer_24_224_classification,inpainting_taskonomy,0.1707068609923834,crsa
gmixer_24_224_classification,BiT-Expert-ResNet-V2-Flower_bit_expert,0.6487737367271466,crsa
gmixer_24_224_classification,shufflenet_v2_x1_0_random,-0.05646576084727493,crsa
gmixer_24_224_classification,gmlp_s16_224_classification,0.7480631127845229,crsa
gmixer_24_224_classification,normal_taskonomy,0.3471299868518066,crsa
gmixer_24_224_classification,ResNet50-JigSaw-Goyal19_selfsupervised,0.5699455474730628,crsa
gmixer_24_224_classification,cspresnet50_classification,0.5834971918721646,crsa
gmixer_24_224_classification,class_scene_taskonomy,0.37708887588929674,crsa
gmixer_24_224_classification,reshading_taskonomy,0.4350167495555964,crsa
gmixer_24_224_classification,gmixer_24_224_random,0.18434764347514435,crsa
gmixer_24_224_classification,resmlp_24_224_classification,0.5426199045865837,crsa
gmixer_24_224_classification,swin_large_patch4_window7_224_classification,0.4177273892216003,crsa
gmixer_24_224_classification,jigsaw_taskonomy,0.08900487656724328,crsa
hardcorenas_f_random,ResNet50-NPID-4KNegative_selfsupervised,0.19428550529885463,crsa
hardcorenas_f_random,ResNet50-SimCLR_selfsupervised,0.11006495314146715,crsa
hardcorenas_f_random,convmixer_768_32_classification,0.05139013628029118,crsa
hardcorenas_f_random,vit_base_patch32_224_classification,0.07425436255756994,crsa
hardcorenas_f_random,vgg16_classification,0.0627152965351136,crsa
hardcorenas_f_random,crossvit_base_240_random,0.5815939824405075,crsa
hardcorenas_f_random,convit_base_random,0.5477545178693792,crsa
hardcorenas_f_random,convnext_large_random,0.46130843053212645,crsa
hardcorenas_f_random,eca_nfnet_l0_random,0.13067468410135014,crsa
hardcorenas_f_random,vanishing_point_taskonomy,-0.0014770247746377129,crsa
hardcorenas_f_random,googlenet_classification,0.04829057760074391,crsa
hardcorenas_f_random,nonfixated_pose_taskonomy,0.11271269362176083,crsa
hardcorenas_f_random,vit_base_patch16_224_in21k_classification,0.060080529871807085,crsa
hardcorenas_f_random,pit_ti_224_random,0.5566677091333659,crsa
hardcorenas_f_random,hardcorenas_f_classification,0.02643963192360527,crsa
hardcorenas_f_random,ResNet50-PIRL_selfsupervised,0.08783944231484468,crsa
hardcorenas_f_random,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,0.0996783427387802,crsa
hardcorenas_f_random,resmlp_12_224_random,0.45658297129521014,crsa
hardcorenas_f_random,egomotion_taskonomy,0.12996484156060373,crsa
hardcorenas_f_random,dino_resnet50_selfsupervised,0.0997305717244366,crsa
hardcorenas_f_random,mobilenet_v2_classification,0.07442251972231129,crsa
hardcorenas_f_random,pit_b_224_classification,0.05437957875379862,crsa
hardcorenas_f_random,googlenet_random,0.25093833299871965,crsa
hardcorenas_f_random,mixer_b16_224_in21k_classification,0.03331190368306445,crsa
hardcorenas_f_random,segment_semantic_taskonomy,0.06604267964024375,crsa
hardcorenas_f_random,RN50_clip,0.06020656141881283,crsa
hardcorenas_f_random,vit_tiny_patch16_224_random,0.5008442708873169,crsa
hardcorenas_f_random,nfnet_l0_random,0.12191266955680183,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Mammal_bit_expert,0.06023641048381413,crsa
hardcorenas_f_random,RegNet-64Gf-SEER_seer,0.09217741420599908,crsa
hardcorenas_f_random,mixer_l16_224_classification,0.11037602696343926,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Animal_bit_expert,0.06396281522828116,crsa
hardcorenas_f_random,densenet121_classification,0.06041495934666695,crsa
hardcorenas_f_random,ViT-S-CLIP_slip,0.06427723665576848,crsa
hardcorenas_f_random,resmlp_36_224_random,0.4473774850327602,crsa
hardcorenas_f_random,depth_euclidean_taskonomy,0.01217892373240787,crsa
hardcorenas_f_random,mnasnet1_0_random,0.133040000028031,crsa
hardcorenas_f_random,vgg16_random,0.19263758987472251,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Object_bit_expert,0.07131562536527478,crsa
hardcorenas_f_random,semnasnet_100_random,0.03836376514493549,crsa
hardcorenas_f_random,tnt_s_patch16_224_classification,0.01236655244466924,crsa
hardcorenas_f_random,mobilenetv3_large_100_random,0.23907025283304048,crsa
hardcorenas_f_random,swin_base_patch4_window7_224_in22k_classification,0.03121185197066673,crsa
hardcorenas_f_random,seresnext50_32x4d_random,0.18837941578829934,crsa
hardcorenas_f_random,regnety_064_random,0.7516459893816774,crsa
hardcorenas_f_random,ViT-B-SimCLR_slip,0.10142698563024358,crsa
hardcorenas_f_random,efficientnet_b1_classification,0.027088830999230616,crsa
hardcorenas_f_random,RegNet-32Gf-SEER_seer,0.10548954562584499,crsa
hardcorenas_f_random,vit_base_patch32_224_in21k_classification,0.06520283882064902,crsa
hardcorenas_f_random,ghostnet_100_classification,0.025059153642337146,crsa
hardcorenas_f_random,jx_nest_tiny_classification,0.0503793707310607,crsa
hardcorenas_f_random,ViT-B/16_clip,0.051663418476045046,crsa
hardcorenas_f_random,xcit_nano_12_p16_224_random,0.45711029798980235,crsa
hardcorenas_f_random,mask_rcnn_R_50_FPN_3x_segmentation,0.02168979894144417,crsa
hardcorenas_f_random,ViT-L-SLIP-CC12M_slip,0.10665164730038956,crsa
hardcorenas_f_random,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,0.08672656117869001,crsa
hardcorenas_f_random,coat_lite_tiny_classification,0.056755978044721905,crsa
hardcorenas_f_random,poolformer_s36_random,0.4602757839425529,crsa
hardcorenas_f_random,vit_small_patch32_224_in21k_classification,-0.00937306998742381,crsa
hardcorenas_f_random,resnet18_classification,0.044484194272336505,crsa
hardcorenas_f_random,convnext_base_in22k_classification,0.08081386971228176,crsa
hardcorenas_f_random,autoencoding_taskonomy,0.38588779198143003,crsa
hardcorenas_f_random,mixer_b16_224_classification,0.029526954564601554,crsa
hardcorenas_f_random,resmlp_big_24_224_classification,0.09260315697601888,crsa
hardcorenas_f_random,mobilenetv3_large_100_classification,0.06239738067520892,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Abstraction_bit_expert,0.054627099422643946,crsa
hardcorenas_f_random,alexnet_gn_ipcl_vggface2,0.14235635713537395,crsa
hardcorenas_f_random,point_matching_taskonomy,0.0983469554511678,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Relation_bit_expert,0.07804454553019424,crsa
hardcorenas_f_random,swin_tiny_patch4_window7_224_random,0.48174680195713787,crsa
hardcorenas_f_random,xception_classification,0.02085009318019102,crsa
hardcorenas_f_random,visformer_small_random,0.6859660648506932,crsa
hardcorenas_f_random,efficientnet_b3_classification,0.0005511757158526409,crsa
hardcorenas_f_random,ResNet50-BarlowTwins-BS2048_selfsupervised,0.05943874600240304,crsa
hardcorenas_f_random,vit_base_patch32_224_random,0.5915731532768521,crsa
hardcorenas_f_random,resmlp_36_224_classification,0.06589884213541666,crsa
hardcorenas_f_random,nf_resnet50_classification,0.06047015965012954,crsa
hardcorenas_f_random,levit_128_classification,0.07481623188613398,crsa
hardcorenas_f_random,denoising_taskonomy,0.18981685013652114,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Arthropod_bit_expert,0.06840628148119121,crsa
hardcorenas_f_random,resmlp_12_224_classification,0.06863152048243253,crsa
hardcorenas_f_random,densenet121_random,0.2725264991758839,crsa
hardcorenas_f_random,swin_large_patch4_window7_224_random,0.4857200675076919,crsa
hardcorenas_f_random,room_layout_taskonomy,0.03422626634764595,crsa
hardcorenas_f_random,nfnet_l0_classification,0.04307869562152605,crsa
hardcorenas_f_random,retinanet_R_50_FPN_3x_detection,0.04950812518085401,crsa
hardcorenas_f_random,yolov5s_yolo,0.07252174436851136,crsa
hardcorenas_f_random,segment_unsup2d_taskonomy,0.2689079575874573,crsa
hardcorenas_f_random,depth_zbuffer_taskonomy,0.07068017792572781,crsa
hardcorenas_f_random,cspresnet50_random,0.14699851689366905,crsa
hardcorenas_f_random,vit_small_patch16_224_random,0.5331868052621656,crsa
hardcorenas_f_random,gmlp_s16_224_random,0.44230701511641596,crsa
hardcorenas_f_random,tnt_s_patch16_224_random,0.4654538306045099,crsa
hardcorenas_f_random,ResNet50-RotNet_selfsupervised,0.06879036731694903,crsa
hardcorenas_f_random,skresnext50_32x4d_random,0.09751268384365276,crsa
hardcorenas_f_random,ViT-S-SimCLR_slip,0.12123999927749012,crsa
hardcorenas_f_random,swin_base_patch4_window7_224_classification,0.08557472249550614,crsa
hardcorenas_f_random,alexnet_gn_ipcl_places256,0.10876731067228776,crsa
hardcorenas_f_random,ViT-B-SLIP_slip,0.09461201092162068,crsa
hardcorenas_f_random,deit_base_patch16_224_random,0.5456600003658519,crsa
hardcorenas_f_random,keypoints3d_taskonomy,0.02725694266551521,crsa
hardcorenas_f_random,ResNet50-JigSaw-P100_selfsupervised,0.04895714823667599,crsa
hardcorenas_f_random,convnext_base_classification,0.07287651772102083,crsa
hardcorenas_f_random,yolov5m_yolo,0.04607921554342289,crsa
hardcorenas_f_random,edge_texture_taskonomy,-0.03548104765459391,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Vehicle_bit_expert,0.06374298329080187,crsa
hardcorenas_f_random,ViT-S-SLIP_slip,0.1049461263358596,crsa
hardcorenas_f_random,ViT-L/14_clip,0.03062184692444261,crsa
hardcorenas_f_random,regnetx_064_random,0.17750496999128543,crsa
hardcorenas_f_random,alexnet_classification,0.08406675258734034,crsa
hardcorenas_f_random,ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.11035053626763452,crsa
hardcorenas_f_random,alexnet_gn_ipcl_imagenet,0.16011505497898712,crsa
hardcorenas_f_random,semnasnet_100_classification,0.03130039869508171,crsa
hardcorenas_f_random,ViT-L-SimCLR_slip,0.10169941804860817,crsa
hardcorenas_f_random,vit_small_patch32_224_random,0.5376428648411083,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Bird_bit_expert,0.04844015326413262,crsa
hardcorenas_f_random,squeezenet1_0_classification,0.06100959138510554,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Food_bit_expert,0.03795845055146874,crsa
hardcorenas_f_random,vit_base_patch16_224_random,0.5877597736330633,crsa
hardcorenas_f_random,resnet18_random,0.16114243848654153,crsa
hardcorenas_f_random,RegNet-128Gf-SEER_seer,0.09066598248142137,crsa
hardcorenas_f_random,fixated_pose_taskonomy,0.13770080340053828,crsa
hardcorenas_f_random,vit_base_r50_s16_224_in21k_classification,0.0735166950122023,crsa
hardcorenas_f_random,ViT-L-SLIP_slip,0.11973820595589643,crsa
hardcorenas_f_random,xception_random,0.2566944575762445,crsa
hardcorenas_f_random,ghostnet_100_random,0.19624771471058353,crsa
hardcorenas_f_random,class_object_taskonomy,0.029923878228302492,crsa
hardcorenas_f_random,keypoints2d_taskonomy,0.2982884345222106,crsa
hardcorenas_f_random,pit_b_224_random,0.6330693571872638,crsa
hardcorenas_f_random,dla34_classification,0.024498363963307665,crsa
hardcorenas_f_random,segment_unsup25d_taskonomy,0.054441529205213585,crsa
hardcorenas_f_random,convnext_base_random,0.4520800880319089,crsa
hardcorenas_f_random,RN101_clip,0.06237631291953848,crsa
hardcorenas_f_random,vit_large_patch16_224_random,0.6229420245331787,crsa
hardcorenas_f_random,eca_nfnet_l0_classification,0.0553033738877291,crsa
hardcorenas_f_random,resmlp_24_224_random,0.4038035633533416,crsa
hardcorenas_f_random,regnety_064_classification,0.07343476517181823,crsa
hardcorenas_f_random,hardcorenas_a_classification,0.07462227729838807,crsa
hardcorenas_f_random,resnet101_random,0.13113637403743295,crsa
hardcorenas_f_random,mixer_l16_224_random,0.44551431137338754,crsa
hardcorenas_f_random,vit_large_patch16_224_classification,0.03604500741647075,crsa
hardcorenas_f_random,resmlp_big_24_224_random,0.452418305476692,crsa
hardcorenas_f_random,hardcorenas_a_random,0.38515235936423653,crsa
hardcorenas_f_random,convit_tiny_random,0.513503624453805,crsa
hardcorenas_f_random,random_weights_taskonomy,0.2238012957058373,crsa
hardcorenas_f_random,convmixer_768_32_random,0.20757667536443583,crsa
hardcorenas_f_random,vit_base_patch16_224_classification,0.052335888069490834,crsa
hardcorenas_f_random,xcit_nano_12_p8_224_random,0.4188324408699561,crsa
hardcorenas_f_random,dla34_random,0.06574079277636406,crsa
hardcorenas_f_random,convnext_large_in22k_classification,0.04062269964891682,crsa
hardcorenas_f_random,resnet152_random,0.11620324117355661,crsa
hardcorenas_f_random,crossvit_base_240_classification,0.1638681195051092,crsa
hardcorenas_f_random,vit_tiny_patch16_224_classification,0.08572249999452812,crsa
hardcorenas_f_random,resnet50_classification,0.058798637679250504,crsa
hardcorenas_f_random,mixer_b16_224_random,0.404706854506957,crsa
hardcorenas_f_random,xcit_nano_12_p8_224_classification,0.034907832702925266,crsa
hardcorenas_f_random,vit_small_patch16_224_in21k_classification,0.05666168964533906,crsa
hardcorenas_f_random,edge_occlusion_taskonomy,0.06860498449731108,crsa
hardcorenas_f_random,swin_tiny_patch4_window7_224_classification,0.07514244397195685,crsa
hardcorenas_f_random,faster_rcnn_R_50_FPN_3x_detection,0.016199205287414215,crsa
hardcorenas_f_random,skresnext50_32x4d_classification,-0.02427902529877712,crsa
hardcorenas_f_random,shufflenet_v2_x1_0_classification,0.051892088077553584,crsa
hardcorenas_f_random,keypoint_rcnn_R_50_FPN_3x_segmentation,-0.0001945948820739227,crsa
hardcorenas_f_random,mnasnet1_0_classification,-0.004052286321832898,crsa
hardcorenas_f_random,curvature_taskonomy,0.023574597238377595,crsa
hardcorenas_f_random,vit_small_patch32_224_classification,-0.000442085344655685,crsa
hardcorenas_f_random,coat_lite_tiny_random,0.4161980558968769,crsa
hardcorenas_f_random,deit_base_patch16_224_classification,0.08020423248011181,crsa
hardcorenas_f_random,ViT-B-CLIP_slip,0.06067328020282783,crsa
hardcorenas_f_random,convit_base_classification,0.08512949156391401,crsa
hardcorenas_f_random,poolformer_s36_classification,0.06593973273149221,crsa
hardcorenas_f_random,squeezenet1_0_random,0.17734814149946634,crsa
hardcorenas_f_random,xcit_nano_12_p16_224_classification,0.039625457315269313,crsa
hardcorenas_f_random,inception_v3_random,0.11655509559915618,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Instrument_bit_expert,0.07537580672351755,crsa
hardcorenas_f_random,ViT-L-CLIP_slip,0.05324523878392866,crsa
hardcorenas_f_random,levit_128_random,0.563560417861194,crsa
hardcorenas_f_random,resmlp_big_24_224_in22ft1k_classification,0.04205085827195007,crsa
hardcorenas_f_random,pit_ti_224_classification,0.03610526751887895,crsa
hardcorenas_f_random,swin_large_patch4_window7_224_in22k_classification,0.05208473618449626,crsa
hardcorenas_f_random,jx_nest_tiny_random,0.6293623937675216,crsa
hardcorenas_f_random,resnet101_classification,0.05567452557018016,crsa
hardcorenas_f_random,swin_base_patch4_window7_224_random,0.5200962954414745,crsa
hardcorenas_f_random,vit_small_patch16_224_classification,0.04050368825872864,crsa
hardcorenas_f_random,mobilenet_v2_random,0.10776308913629319,crsa
hardcorenas_f_random,convit_tiny_classification,0.04114111409952841,crsa
hardcorenas_f_random,efficientnet_b1_random,0.3824141024125273,crsa
hardcorenas_f_random,inception_v3_classification,0.02293987104541608,crsa
hardcorenas_f_random,RegNet-32Gf-SEER-INFT_seer,0.01593333220417346,crsa
hardcorenas_f_random,MiDaS_monoculardepth,-0.023335830730809977,crsa
hardcorenas_f_random,vit_large_patch16_224_in21k_classification,0.04911399622187037,crsa
hardcorenas_f_random,RegNet-128Gf-SEER-INFT_seer,0.012293470585568319,crsa
hardcorenas_f_random,ViT-L-CLIP-CC12M_slip,0.05258983190786391,crsa
hardcorenas_f_random,ResNet50-MoCoV2-BS256_selfsupervised,0.19428550529885463,crsa
hardcorenas_f_random,alexnet_gn_ipcl_openimages,0.1296257590077508,crsa
hardcorenas_f_random,inpainting_taskonomy,0.14903639988235473,crsa
hardcorenas_f_random,BiT-Expert-ResNet-V2-Flower_bit_expert,0.058688284038731886,crsa
hardcorenas_f_random,shufflenet_v2_x1_0_random,0.6080146320533261,crsa
hardcorenas_f_random,gmlp_s16_224_classification,0.00017055777696620635,crsa
hardcorenas_f_random,normal_taskonomy,0.014236998880700137,crsa
hardcorenas_f_random,ResNet50-JigSaw-Goyal19_selfsupervised,0.02551353437953525,crsa
hardcorenas_f_random,cspresnet50_classification,0.07873693630167826,crsa
hardcorenas_f_random,class_scene_taskonomy,-0.054727067404309895,crsa
hardcorenas_f_random,reshading_taskonomy,0.030996102818528746,crsa
hardcorenas_f_random,gmixer_24_224_random,0.4758455698781461,crsa
hardcorenas_f_random,resmlp_24_224_classification,0.024343562674616962,crsa
hardcorenas_f_random,swin_large_patch4_window7_224_classification,0.05718611831691694,crsa
hardcorenas_f_random,jigsaw_taskonomy,0.034504387469968,crsa
ResNet50-NPID-4KNegative_selfsupervised,ResNet50-SimCLR_selfsupervised,0.7258612637010043,crsa
ResNet50-NPID-4KNegative_selfsupervised,convmixer_768_32_classification,0.512317620253504,crsa
ResNet50-NPID-4KNegative_selfsupervised,vit_base_patch32_224_classification,0.6152698224316606,crsa
ResNet50-NPID-4KNegative_selfsupervised,vgg16_classification,0.6308815497211548,crsa
ResNet50-NPID-4KNegative_selfsupervised,crossvit_base_240_random,0.3032430483168898,crsa
ResNet50-NPID-4KNegative_selfsupervised,convit_base_random,0.30972497578564084,crsa
ResNet50-NPID-4KNegative_selfsupervised,convnext_large_random,0.2948669161275065,crsa
ResNet50-NPID-4KNegative_selfsupervised,eca_nfnet_l0_random,0.3154550051579943,crsa
ResNet50-NPID-4KNegative_selfsupervised,vanishing_point_taskonomy,0.02409867439866217,crsa
ResNet50-NPID-4KNegative_selfsupervised,googlenet_classification,0.6125511728126436,crsa
ResNet50-NPID-4KNegative_selfsupervised,nonfixated_pose_taskonomy,0.26771396199507785,crsa
ResNet50-NPID-4KNegative_selfsupervised,vit_base_patch16_224_in21k_classification,0.5391715616075189,crsa
ResNet50-NPID-4KNegative_selfsupervised,pit_ti_224_random,0.2573982841935803,crsa
ResNet50-NPID-4KNegative_selfsupervised,hardcorenas_f_classification,0.5791946096053104,crsa
ResNet50-NPID-4KNegative_selfsupervised,ResNet50-PIRL_selfsupervised,0.792899025342472,crsa
ResNet50-NPID-4KNegative_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,0.6522327336912637,crsa
ResNet50-NPID-4KNegative_selfsupervised,resmlp_12_224_random,0.2656124477104055,crsa
ResNet50-NPID-4KNegative_selfsupervised,egomotion_taskonomy,0.31327675690393925,crsa
ResNet50-NPID-4KNegative_selfsupervised,dino_resnet50_selfsupervised,0.5998875017617433,crsa
ResNet50-NPID-4KNegative_selfsupervised,mobilenet_v2_classification,0.5409188281562262,crsa
